image,stratum,effort,reference,variant,quality_low,quality_high,pchip_percent,linear_percent,difference_percentage_points
kodak--01,kodak,4,default,smooth,72.84868048854013,91.19440543867465,0.3511901771475291,0.3511052746057852,-8.49025417438698e-05
kodak--01,kodak,4,default,both,72.84868048854013,91.19440543867465,0.5635972170871759,0.600849714801295,0.03725249771411909
kodak--01,kodak,4,weighted,default,72.84868048854013,91.19440543867465,-0.44074898937444384,-0.4399460067291672,0.0008029826452766176
kodak--01,kodak,4,weighted,quantize,72.84868048854013,91.19440543867465,-0.14402501171357956,-0.042022647758451596,0.10200236395512796
kodak--01,kodak,4,weighted,smooth,72.84868048854013,91.19440543867465,-0.09110667938347479,-0.09038540575842562,0.0007212736250491736
kodak--01,kodak,4,weighted,both,72.84868048854013,91.19440543867465,0.12036417867427777,0.1582602937454159,0.03789611507113812
kodak--01,kodak,7,default,weighted,73.02287788942016,91.15423231883017,0.4435256455811042,0.4437958619994168,0.0002702164183125966
kodak--01,kodak,7,default,quantize,73.02287788942016,91.15423231883017,0.36115264296348093,0.445934699719699,0.08478205675621808
kodak--01,kodak,7,default,smooth,73.02287788942016,91.15423231883017,0.4677045007723094,0.4564231816495085,-0.011281319122800892
kodak--01,kodak,7,default,both,73.02287788942016,91.15423231883017,0.448110357001244,0.5496773832612534,0.10156702626000935
kodak--01,kodak,7,weighted,default,73.02287788942016,91.15423231883017,-0.44156718188696575,-0.4418350164794167,-0.000267834592450944
kodak--01,kodak,7,weighted,quantize,73.02287788942016,91.15423231883017,-0.08200927047132901,0.0021293875862883438,0.08413865805761736
kodak--01,kodak,7,weighted,smooth,73.02287788942016,91.15423231883017,0.02407208930172478,0.012571527730234885,-0.011500561571489893
kodak--01,kodak,7,weighted,both,73.02287788942016,91.15423231883017,0.004564466839124183,0.1054136996249207,0.10084923278579652
kodak--06,kodak,3,default,weighted,72.80993406424346,90.67779497769395,-0.300060858321618,-0.2995574263443114,0.0005034319773066231
kodak--06,kodak,3,default,quantize,72.80993406424346,90.67779497769395,-0.1699947867001977,-0.21084907044644768,-0.04085428374625
kodak--06,kodak,3,default,smooth,72.80993406424346,90.67779497769395,-0.30092000597854585,-0.31253490074172346,-0.011614894763177619
kodak--06,kodak,3,default,both,72.80993406424346,90.67779497769395,0.054366117172233774,0.04543199633130796,-0.008934120840925812
kodak--06,kodak,3,weighted,default,72.80993406424346,90.67779497769395,0.3009639332830657,0.3004574690057242,-0.0005064642773415229
kodak--06,kodak,3,weighted,quantize,72.80993406424346,90.67779497769395,0.13045752358643892,0.08897488677879105,-0.04148263680764787
kodak--06,kodak,3,weighted,smooth,72.80993406424346,90.67779497769395,-0.0008617333815088359,-0.013016466188527406,-0.01215473280701857
kodak--06,kodak,3,weighted,both,72.80993406424346,90.67779497769395,0.3554936728599143,0.34602596916332795,-0.009467703696586338
kodak--06,kodak,4,default,weighted,71.65314689753073,90.59593509830268,-0.31366683740932116,-0.31220606206299784,0.0014607753463233286
kodak--06,kodak,4,default,quantize,71.65314689753073,90.59593509830268,-0.06333628083057248,-0.03627843024611358,0.0270578505844589
kodak--06,kodak,4,default,smooth,71.65314689753073,90.59593509830268,-0.3094055747586482,-0.308748285939808,0.000657288818840196
kodak--06,kodak,4,default,both,71.65314689753073,90.59593509830268,-0.10648637778420146,-0.08666661327244014,0.019819764511761317
kodak--06,kodak,4,weighted,default,71.65314689753073,90.59593509830268,0.314653802038965,0.3131838410000016,-0.0014699610389634077
kodak--06,kodak,4,weighted,quantize,71.65314689753073,90.59593509830268,0.25111823119268906,0.2767917925725887,0.025673561379899623
kodak--06,kodak,4,weighted,smooth,71.65314689753073,90.59593509830268,0.004274670875618107,0.003468605319265629,-0.0008060655563524779
kodak--06,kodak,4,weighted,both,71.65314689753073,90.59593509830268,0.20783236081841194,0.22624580189925017,0.018413441080838228
kodak--06,kodak,7,default,weighted,72.7720247695695,90.7543495515154,-0.29945214100519546,-0.30269263104389965,-0.0032404900387041913
kodak--06,kodak,7,default,quantize,72.7720247695695,90.7543495515154,-0.899174143941304,-0.8176181947180144,0.08155594922328957
kodak--06,kodak,7,default,smooth,72.7720247695695,90.7543495515154,-0.7713355316898424,-0.760846699291339,0.0104888323985034
kodak--06,kodak,7,default,both,72.7720247695695,90.7543495515154,-0.5191129954664039,-0.4546825129537993,0.06443048251260458
kodak--06,kodak,7,weighted,default,72.7720247695695,90.7543495515154,0.30035155015266995,0.3036116411085266,0.003260090955856665
kodak--06,kodak,7,weighted,quantize,72.7720247695695,90.7543495515154,-0.6015232772685337,-0.5164889376284733,0.08503433964006046
kodak--06,kodak,7,weighted,smooth,72.7720247695695,90.7543495515154,-0.4733006997634813,-0.4595450773328508,0.013755622430630499
kodak--06,kodak,7,weighted,both,72.7720247695695,90.7543495515154,-0.2203206092426612,-0.15245134088468523,0.06786926835797596
kodak--10,kodak,3,default,weighted,79.13024644862244,92.08706648944937,-0.46831309601725213,-0.46796942478262854,0.0003436712346235882
kodak--10,kodak,3,default,quantize,79.13024644862244,92.08706648944937,-0.48148784956068313,-0.43592758830762224,0.045560261253060896
kodak--10,kodak,3,default,smooth,79.13024644862244,92.08706648944937,-0.272083825990315,-0.2677685005256248,0.004315325464690212
kodak--10,kodak,3,default,both,79.13024644862244,92.08706648944937,0.13986571306552506,0.19668852250651678,0.05682280944099172
kodak--10,kodak,3,weighted,default,79.13024644862244,92.08706648944937,0.4705165868122272,0.47016967510672786,-0.0003469117054993309
kodak--10,kodak,3,weighted,quantize,79.13024644862244,92.08706648944937,-0.013236742944124514,0.03219248747345912,0.045429230417583635
kodak--10,kodak,3,weighted,smooth,79.13024644862244,92.08706648944937,0.19715256129059439,0.20114220829214358,0.00398964700154919
kodak--10,kodak,3,weighted,both,79.13024644862244,92.08706648944937,0.6110403912569886,0.6677829674004858,0.0567425761434972
kodak--10,kodak,4,default,weighted,78.08699200933613,91.93706597625078,-0.4950846675243957,-0.49262837599646453,0.002456291527931198
kodak--10,kodak,4,default,quantize,78.08699200933613,91.93706597625078,-0.8122018147880833,-0.7490332815437021,0.06316853324438121
kodak--10,kodak,4,default,smooth,78.08699200933613,91.93706597625078,-0.049628752159257813,0.07063106790707949,0.1202598200663373
kodak--10,kodak,4,default,both,78.08699200933613,91.93706597625078,0.30234487617291456,0.4001615411042626,0.09781666493134805
kodak--10,kodak,4,weighted,default,78.08699200933613,91.93706597625078,0.49754795114409195,0.4950672175905719,-0.002480733553520076
kodak--10,kodak,4,weighted,quantize,78.08699200933613,91.93706597625078,-0.3186949571326246,-0.25767428217889593,0.06102067495372865
kodak--10,kodak,4,weighted,smooth,78.08699200933613,91.93706597625078,0.4476722721452874,0.5660479567602935,0.11837568461500614
kodak--10,kodak,4,weighted,both,78.08699200933613,91.93706597625078,0.8013971380537938,0.8972098273022469,0.0958126892484531
kodak--10,kodak,7,default,weighted,78.7196427833139,91.96776684433357,-0.5484617054895136,-0.5500596130611225,-0.0015979075716089364
kodak--10,kodak,7,default,quantize,78.7196427833139,91.96776684433357,-1.014458411045469,-0.8552206644167868,0.1592377466286823
kodak--10,kodak,7,default,smooth,78.7196427833139,91.96776684433357,-0.17355806462684265,-0.11921004218802915,0.054348022438813495
kodak--10,kodak,7,default,both,78.7196427833139,91.96776684433357,-0.4219896798025915,-0.3477874006581378,0.07420227914445371
kodak--10,kodak,7,weighted,default,78.7196427833139,91.96776684433357,0.5514863971890794,0.553102003803075,0.0016156066139955128
kodak--10,kodak,7,weighted,quantize,78.7196427833139,91.96776684433357,-0.46856661399844607,-0.3068489032455389,0.1617177107529072
kodak--10,kodak,7,weighted,smooth,78.7196427833139,91.96776684433357,0.37697118344459507,0.43323260848296946,0.05626142503837439
kodak--10,kodak,7,weighted,both,78.7196427833139,91.96776684433357,0.1271695017048348,0.20339098406292241,0.07622148235808762
kodak--15,kodak,3,default,weighted,74.44745069486936,90.57258909028187,-1.3851864714051845,-1.379542535982842,0.005643935422342539
kodak--15,kodak,3,default,quantize,74.44745069486936,90.57258909028187,-1.371778088486925,-1.4902059831415584,-0.11842789465463333
kodak--15,kodak,3,default,smooth,74.44745069486936,90.57258909028187,-1.1866025173089163,-1.175926839326904,0.0106756779820123
kodak--15,kodak,3,default,both,74.44745069486936,90.57258909028187,-0.9226232226657787,-1.018708768107413,-0.09608554544163428
kodak--15,kodak,3,weighted,default,74.44745069486936,90.57258909028187,1.4046434017781002,1.398840130594795,-0.005803271183305148
kodak--15,kodak,3,weighted,quantize,74.44745069486936,90.57258909028187,0.013596722884205594,-0.11221145186747229,-0.12580817475167788
kodak--15,kodak,3,weighted,smooth,74.44745069486936,90.57258909028187,0.20137335050447125,0.2064639547329513,0.005090604228480039
kodak--15,kodak,3,weighted,both,74.44745069486936,90.57258909028187,0.4690606128918742,0.3658812554252075,-0.10317935746666668
kodak--15,kodak,4,default,weighted,73.80812470497523,90.77146972953322,-1.4139011998000228,-1.407198067626462,0.006703132173560888
kodak--15,kodak,4,default,quantize,73.80812470497523,90.77146972953322,-1.6330992206729396,-1.6923624152639907,-0.059263194591051116
kodak--15,kodak,4,default,smooth,73.80812470497523,90.77146972953322,-1.5199685336552002,-1.5347509705777962,-0.014782436922595954
kodak--15,kodak,4,default,both,73.80812470497523,90.77146972953322,-0.746506313864406,-0.7681334792483778,-0.021627165383971803
kodak--15,kodak,4,weighted,default,73.80812470497523,90.77146972953322,1.4341790749479932,1.4272827630882046,-0.006896311859788673
kodak--15,kodak,4,weighted,quantize,73.80812470497523,90.77146972953322,-0.22234171302097616,-0.28923444921783215,-0.06689273619685598
kodak--15,kodak,4,weighted,smooth,73.80812470497523,90.77146972953322,-0.10758852936268379,-0.12937344354897734,-0.021784914186293552
kodak--15,kodak,4,weighted,both,73.80812470497523,90.77146972953322,0.6769665237369784,0.6481858470930051,-0.028780676643973324
kodak--15,kodak,7,default,weighted,74.86025353500698,90.59784675548079,-1.521327179762627,-1.5124776460256961,0.008849533736930981
kodak--15,kodak,7,default,quantize,74.86025353500698,90.59784675548079,-1.8028015188419348,-1.9366576758817544,-0.13385615703981957
kodak--15,kodak,7,default,smooth,74.86025353500698,90.59784675548079,-1.4794032833578188,-1.52967906904861,-0.050275785690791164
kodak--15,kodak,7,default,both,74.86025353500698,90.59784675548079,-1.0207136406083461,-1.2016301633565862,-0.1809165227482401
kodak--15,kodak,7,weighted,default,74.86025353500698,90.59784675548079,1.5448290845060964,1.5357048384156682,-0.009124246090428167
kodak--15,kodak,7,weighted,quantize,74.86025353500698,90.59784675548079,-0.2858226365348263,-0.43069418309815094,-0.14487154656332463
kodak--15,kodak,7,weighted,smooth,74.86025353500698,90.59784675548079,0.04257154894982787,-0.017465586108553022,-0.06003713505838089
kodak--15,kodak,7,weighted,both,74.86025353500698,90.59784675548079,0.5083471627081118,0.3156211825005526,-0.19272598020755916
kodak--19,kodak,3,default,weighted,72.06364237025137,90.80558650385746,-0.3085552709231884,-0.3068104930046769,0.0017447779185115198
kodak--19,kodak,3,default,quantize,72.06364237025137,90.80558650385746,0.6850227173995673,0.6502970931579538,-0.03472562424161352
kodak--19,kodak,3,default,smooth,72.06364237025137,90.80558650385746,-0.21407851608081377,-0.20371968565604778,0.010358830424765986
kodak--19,kodak,3,default,both,72.06364237025137,90.80558650385746,0.9171110858547087,0.8879654237366724,-0.029145662118036264
kodak--19,kodak,3,weighted,default,72.06364237025137,90.80558650385746,0.30951028120991075,0.30775471676843924,-0.0017555644414715132
kodak--19,kodak,3,weighted,quantize,72.06364237025137,90.80558650385746,0.9966532143484533,0.9600531299035948,-0.036600084444858516
kodak--19,kodak,3,weighted,smooth,72.06364237025137,90.80558650385746,0.09476917011196527,0.10340807417079917,0.008638904058833899
kodak--19,kodak,3,weighted,both,72.06364237025137,90.80558650385746,1.2294599201654555,1.198452895979934,-0.03100702418552137
kodak--19,kodak,4,default,weighted,70.94599358169222,90.86057171380958,-0.3142334955520987,-0.3122889963988164,0.0019444991532822642
kodak--19,kodak,4,default,quantize,70.94599358169222,90.86057171380958,0.573758159528212,0.5391035669732748,-0.03465459255493719
kodak--19,kodak,4,default,smooth,70.94599358169222,90.86057171380958,-0.09617901542467784,-0.11414045489327425,-0.017961439468596407
kodak--19,kodak,4,default,both,70.94599358169222,90.86057171380958,0.9289771679151354,0.8827422648368909,-0.046234903078244516
kodak--19,kodak,4,weighted,default,70.94599358169222,90.86057171380958,0.3152240350562764,0.3132672956925805,-0.001956739363695892
kodak--19,kodak,4,weighted,quantize,70.94599358169222,90.86057171380958,0.8907908182064179,0.8540596978310947,-0.03673112037532322
kodak--19,kodak,4,weighted,smooth,70.94599358169222,90.86057171380958,0.2187418402582995,0.19876927608297093,-0.019972564175328583
kodak--19,kodak,4,weighted,both,70.94599358169222,90.86057171380958,1.2471295622848653,1.1987749033504613,-0.04835465893440394
kodak--19,kodak,7,default,weighted,72.37087156683313,90.85753153121439,-0.3527922332946509,-0.3555812034922529,-0.002788970197601992
kodak--19,kodak,7,default,quantize,72.37087156683313,90.85753153121439,-0.19685936116089903,-0.1848419411174334,0.012017420043465621
kodak--19,kodak,7,default,smooth,72.37087156683313,90.85753153121439,-0.10068187886548405,-0.13641209274049002,-0.03573021387500597
kodak--19,kodak,7,default,both,72.37087156683313,90.85753153121439,-0.2433930023044525,-0.0196938526266678,0.2236991496777847
kodak--19,kodak,7,weighted,default,72.37087156683313,90.85753153121439,0.35404126337449443,0.35685009535598294,0.002808831981488513
kodak--19,kodak,7,weighted,quantize,72.37087156683313,90.85753153121439,0.15648493884427042,0.17134854559541418,0.01486360675114376
kodak--19,kodak,7,weighted,smooth,72.37087156683313,90.85753153121439,0.25300292911308586,0.21995121593247144,-0.03305171318061442
kodak--19,kodak,7,weighted,both,72.37087156683313,90.85753153121439,0.10978654940971817,0.33708596519743766,0.2272994157877195
kodak--24,kodak,3,default,weighted,76.40893010096013,91.03931064975372,-0.2480701783731037,-0.24768356223852983,0.00038661613457385835
kodak--24,kodak,3,default,quantize,76.40893010096013,91.03931064975372,0.8577771473266071,0.6832345155434315,-0.17454263178317564
kodak--24,kodak,3,default,smooth,76.40893010096013,91.03931064975372,-0.13622198650958386,-0.15337598249898032,-0.01715399598939646
kodak--24,kodak,3,default,both,76.40893010096013,91.03931064975372,0.86368842755053,0.7023280526528828,-0.1613603748976472
kodak--24,kodak,3,weighted,default,76.40893010096013,91.03931064975372,0.24868709689796936,0.24829855694936892,-0.0003885399486004415
kodak--24,kodak,3,weighted,quantize,76.40893010096013,91.03931064975372,1.1085974253101172,0.9332295339354748,-0.17536789137464237
kodak--24,kodak,3,weighted,smooth,76.40893010096013,91.03931064975372,0.11212634388479804,0.0945417440991367,-0.017584599785661348
kodak--24,kodak,3,weighted,both,76.40893010096013,91.03931064975372,1.1145234061252187,0.9523704800220394,-0.16215292610317933
kodak--24,kodak,4,default,weighted,74.97287254925553,90.67254035487939,-0.2588384011811189,-0.25910738590757804,-0.00026898472645914273
kodak--24,kodak,4,default,quantize,74.97287254925553,90.67254035487939,0.6237744714938465,0.700469558863265,0.07669508736941855
kodak--24,kodak,4,default,smooth,74.97287254925553,90.67254035487939,-0.025670340797151133,-0.03582406917576224,-0.010153728378611105
kodak--24,kodak,4,default,both,74.97287254925553,90.67254035487939,0.9929770117096143,1.0094495639539025,0.01647255224428823
kodak--24,kodak,4,weighted,default,74.97287254925553,90.67254035487939,0.2595101130085335,0.25978049636079625,0.00027038335226275967
kodak--24,kodak,4,weighted,quantize,74.97287254925553,90.67254035487939,0.8849033423382721,0.9620697385209326,0.07716639618266052
kodak--24,kodak,4,weighted,smooth,74.97287254925553,90.67254035487939,0.23377315508097,0.22386336324031259,-0.009909791840657406
kodak--24,kodak,4,weighted,both,74.97287254925553,90.67254035487939,1.2550640004833842,1.27185241340245,0.016788412919065854
kodak--24,kodak,7,default,weighted,75.6596528812224,90.84866829365183,-0.2570948498342897,-0.2570238113881832,7.103844610650834e-05
kodak--24,kodak,7,default,quantize,75.6596528812224,90.84866829365183,0.6757777259668041,0.7177043758554918,0.04192664988868777
kodak--24,kodak,7,default,smooth,75.6596528812224,90.84866829365183,-0.29723917914213627,-0.21572615883103138,0.08151302031110488
kodak--24,kodak,7,default,both,75.6596528812224,90.84866829365183,0.46449953417391804,0.5345483417021071,0.07004880752818904
kodak--24,kodak,7,weighted,default,75.6596528812224,90.84866829365183,0.2577575311719929,0.25768612609088054,-7.140508111236343e-05
kodak--24,kodak,7,weighted,quantize,75.6596528812224,90.84866829365183,0.9352771251214593,0.9772399265492991,0.04196280142783981
kodak--24,kodak,7,weighted,smooth,75.6596528812224,90.84866829365183,-0.04024780433997597,0.04140407087819286,0.08165187521816883
kodak--24,kodak,7,weighted,both,75.6596528812224,90.84866829365183,0.7234543478775031,0.793611924706803,0.0701575768292999
imazen26-1029-planter-4k,photo_4k,3,default,weighted,73.46037961349657,89.19539362878379,-0.6947666763963088,-0.6899673876312848,0.004799288765024001
imazen26-1029-planter-4k,photo_4k,3,default,quantize,73.46037961349657,89.19539362878379,-0.43651837760837275,-0.4820889893004247,-0.045570611692051954
imazen26-1029-planter-4k,photo_4k,3,default,smooth,73.46037961349657,89.19539362878379,-0.4625346454593977,-0.4461441692861922,0.016390476173205493
imazen26-1029-planter-4k,photo_4k,3,default,both,73.46037961349657,89.19539362878379,-0.1303116785039512,-0.15065540088336402,-0.020343722379412815
imazen26-1029-planter-4k,photo_4k,3,weighted,default,73.46037961349657,89.19539362878379,0.6996274548112571,0.6947610120363126,-0.004866442774944524
imazen26-1029-planter-4k,photo_4k,3,weighted,quantize,73.46037961349657,89.19539362878379,0.2600550747878395,0.2093226563949086,-0.05073241839293091
imazen26-1029-planter-4k,photo_4k,3,weighted,smooth,73.46037961349657,89.19539362878379,0.2338567899842115,0.24551720700444657,0.01166041702023507
imazen26-1029-planter-4k,photo_4k,3,weighted,both,73.46037961349657,89.19539362878379,0.568404080027667,0.543058916165084,-0.02534516386258301
imazen26-1029-planter-4k,photo_4k,4,default,weighted,71.92845170883349,88.7798024699674,-0.7246607725236048,-0.7195652348992242,0.005095537624380642
imazen26-1029-planter-4k,photo_4k,4,default,quantize,71.92845170883349,88.7798024699674,-0.17970453340809597,-0.2643164155705678,-0.08461188216247181
imazen26-1029-planter-4k,photo_4k,4,default,smooth,71.92845170883349,88.7798024699674,-0.49255157893699686,-0.5356000031621445,-0.04304842422514765
imazen26-1029-planter-4k,photo_4k,4,default,both,71.92845170883349,88.7798024699674,0.059805180343440296,-0.005843733559610655,-0.06564891390305096
imazen26-1029-planter-4k,photo_4k,4,weighted,default,71.92845170883349,88.7798024699674,0.7299504369994041,0.7247805034312429,-0.0051699335681612
imazen26-1029-planter-4k,photo_4k,4,weighted,quantize,71.92845170883349,88.7798024699674,0.5489341495643879,0.4585483740132514,-0.09038577555113653
imazen26-1029-planter-4k,photo_4k,4,weighted,smooth,71.92845170883349,88.7798024699674,0.2338034756595091,0.185298575869802,-0.048504899789707095
imazen26-1029-planter-4k,photo_4k,4,weighted,both,71.92845170883349,88.7798024699674,0.7901921655181097,0.7188944156301198,-0.07129774988798987
imazen26-1029-planter-4k,photo_4k,7,default,weighted,73.16838787257612,88.92428575489424,-0.7268063841440636,-0.7236246520033158,0.003181732140747795
imazen26-1029-planter-4k,photo_4k,7,default,quantize,73.16838787257612,88.92428575489424,-0.5754182824623162,-0.6302380030771659,-0.05481972061484974
imazen26-1029-planter-4k,photo_4k,7,default,smooth,73.16838787257612,88.92428575489424,-0.6242951208243596,-0.6293946848946451,-0.005099564070285556
imazen26-1029-planter-4k,photo_4k,7,default,both,73.16838787257612,88.92428575489424,-0.08461859544546,-0.13034715323958287,-0.04572855779412288
imazen26-1029-planter-4k,photo_4k,7,weighted,default,73.16838787257612,88.92428575489424,0.7321275337997971,0.7288991459113722,-0.003228387888424944
imazen26-1029-planter-4k,photo_4k,7,weighted,quantize,73.16838787257612,88.92428575489424,0.15249645565705652,0.09406734341256781,-0.05842911224448871
imazen26-1029-planter-4k,photo_4k,7,weighted,smooth,73.16838787257612,88.92428575489424,0.10326177650371376,0.09491680853411844,-0.00834496796959533
imazen26-1029-planter-4k,photo_4k,7,weighted,both,73.16838787257612,88.92428575489424,0.6468894223183663,0.5976018933851062,-0.04928752893326016
imazen26-1207-bedroom-noise-4k,photo_4k,3,default,weighted,75.33076601362022,90.14002045112257,-1.4336625224322341,-1.4396852080625213,-0.006022685630287183
imazen26-1207-bedroom-noise-4k,photo_4k,3,default,quantize,75.33076601362022,90.14002045112257,-2.9617107693575138,-3.026791300358007,-0.06508053100049338
imazen26-1207-bedroom-noise-4k,photo_4k,3,default,smooth,75.33076601362022,90.14002045112257,-1.1118946278077793,-1.15738598758253,-0.04549135977475083
imazen26-1207-bedroom-noise-4k,photo_4k,3,default,both,75.33076601362022,90.14002045112257,-1.4570962707278847,-1.5250371703448615,-0.0679408996169768
imazen26-1207-bedroom-noise-4k,photo_4k,3,weighted,default,75.33076601362022,90.14002045112257,1.4545153640902144,1.460714904474201,0.006199540383986513
imazen26-1207-bedroom-noise-4k,photo_4k,3,weighted,quantize,75.33076601362022,90.14002045112257,-1.550273943447519,-1.6102891875354641,-0.06001524408794512
imazen26-1207-bedroom-noise-4k,photo_4k,3,weighted,smooth,75.33076601362022,90.14002045112257,0.32644805808847716,0.28642280726875696,-0.04002525081972019
imazen26-1207-bedroom-noise-4k,photo_4k,3,weighted,both,75.33076601362022,90.14002045112257,-0.02377459576499304,-0.08659871111665968,-0.06282411535166664
imazen26-1207-bedroom-noise-4k,photo_4k,4,default,weighted,73.9572211430572,90.01427808703569,-1.4808442185888677,-1.4841804144344484,-0.0033361958455806473
imazen26-1207-bedroom-noise-4k,photo_4k,4,default,quantize,73.9572211430572,90.01427808703569,-3.4234322672305586,-3.4530543397019784,-0.02962207247141979
imazen26-1207-bedroom-noise-4k,photo_4k,4,default,smooth,73.9572211430572,90.01427808703569,-1.792473558057924,-1.7713231562796496,0.02115040177827443
imazen26-1207-bedroom-noise-4k,photo_4k,4,default,both,73.9572211430572,90.01427808703569,-2.047291874950521,-2.0796039905633936,-0.03231211561287273
imazen26-1207-bedroom-noise-4k,photo_4k,4,weighted,default,73.9572211430572,90.01427808703569,1.5031028299455622,1.5065401888529881,0.0034373589074259137
imazen26-1207-bedroom-noise-4k,photo_4k,4,weighted,quantize,73.9572211430572,90.01427808703569,-1.9717871445750084,-1.9985358022195328,-0.026748657644524387
imazen26-1207-bedroom-noise-4k,photo_4k,4,weighted,smooth,73.9572211430572,90.01427808703569,-0.3163134488895567,-0.2914686626504734,0.024844786239083316
imazen26-1207-bedroom-noise-4k,photo_4k,4,weighted,both,73.9572211430572,90.01427808703569,-0.5749619471145854,-0.6043938715972336,-0.029431924482648197
imazen26-1207-bedroom-noise-4k,photo_4k,7,default,weighted,75.20945968185583,90.01441037989714,-1.602493233855094,-1.6071770365984894,-0.0046838027433955265
imazen26-1207-bedroom-noise-4k,photo_4k,7,default,quantize,75.20945968185583,90.01441037989714,-4.2399830030589785,-4.274852938405348,-0.03486993534636973
imazen26-1207-bedroom-noise-4k,photo_4k,7,default,smooth,75.20945968185583,90.01441037989714,-1.0641586002143164,-1.0752686304192005,-0.011110030204884103
imazen26-1207-bedroom-noise-4k,photo_4k,7,default,both,75.20945968185583,90.01441037989714,-2.0494739613608113,-2.0410647132694852,0.008409248091326038
imazen26-1207-bedroom-noise-4k,photo_4k,7,weighted,default,75.20945968185583,90.01441037989714,1.6285912992324465,1.6334291345582186,0.0048378353257720885
imazen26-1207-bedroom-noise-4k,photo_4k,7,weighted,quantize,75.20945968185583,90.01441037989714,-2.680443698103285,-2.711250497202561,-0.030806799099276194
imazen26-1207-bedroom-noise-4k,photo_4k,7,weighted,smooth,75.20945968185583,90.01441037989714,0.547101904645006,0.5405967530549857,-0.006505151590020297
imazen26-1207-bedroom-noise-4k,photo_4k,7,weighted,both,75.20945968185583,90.01441037989714,-0.45426021674312134,-0.4409749243929975,0.013285292350123823
edge,compact,3,default,weighted,95.54195207541088,95.73078423649041,5.731339852813872,5.740377538556226,0.009037685742353752
edge,compact,3,default,quantize,95.54195207541088,95.73078423649041,7.17089260007004,6.487293345698232,-0.6835992543718081
edge,compact,3,default,smooth,95.54195207541088,95.73078423649041,15.032295793760914,14.061767130643718,-0.9705286631171965
edge,compact,3,default,both,95.54195207541088,95.73078423649041,11.599685475816415,8.245922978442533,-3.353762497373882
edge,compact,3,weighted,default,95.54195207541088,95.73078423649041,-5.420663221323343,-5.428746967035469,-0.00808374571212589
edge,compact,3,weighted,quantize,95.54195207541088,95.73078423649041,1.3615194409341023,0.7063676379154753,-0.655151803018627
edge,compact,3,weighted,smooth,95.54195207541088,95.73078423649041,8.796782443024638,7.869642406991837,-0.9271400360328004
edge,compact,3,weighted,both,95.54195207541088,95.73078423649041,5.550242370116306,2.3695257178107836,-3.180716652305523
edge,compact,4,default,weighted,94.92057521991846,95.82639143427697,8.911340486502532,8.428548572139215,-0.48279191436331637
edge,compact,4,default,quantize,94.92057521991846,95.82639143427697,10.59450529488506,10.844051270088572,0.24954597520351207
edge,compact,4,default,smooth,94.92057521991846,95.82639143427697,8.831429631784452,8.677535562797727,-0.15389406898672497
edge,compact,4,default,both,94.92057521991846,95.82639143427697,11.03142955674003,11.140538891118098,0.10910933437806847
edge,compact,4,weighted,default,94.92057521991846,95.82639143427697,-8.182197048255889,-7.773366593145502,0.40883045511038674
edge,compact,4,weighted,quantize,94.92057521991846,95.82639143427697,1.5454449471137741,2.2277368181704347,0.6822918710566606
edge,compact,4,weighted,smooth,94.92057521991846,95.82639143427697,-0.07337239112209956,0.22963231910538487,0.30300471022748443
edge,compact,4,weighted,both,94.92057521991846,95.82639143427697,1.9466192049121305,2.5011773695140387,0.5545581646019082
edge,compact,7,default,weighted,95.67065935703786,96.31331515417287,7.040666843699822,6.820070824030496,-0.22059601966932618
edge,compact,7,default,quantize,95.67065935703786,96.31331515417287,6.377670521766465,5.909659993847313,-0.46801052791915154
edge,compact,7,default,smooth,95.67065935703786,96.31331515417287,0.7676312091452201,0.717019973192866,-0.05061123595235406
edge,compact,7,default,both,95.67065935703786,96.31331515417287,9.408584270191772,9.080201981471808,-0.3283822887199648
edge,compact,7,weighted,default,95.67065935703786,96.31331515417287,-6.577562576268854,-6.38463424655981,0.19292832970904428
edge,compact,7,weighted,quantize,95.67065935703786,96.31331515417287,-0.6193873239798291,-0.8522844285349157,-0.2328971045550866
edge,compact,7,weighted,smooth,95.67065935703786,96.31331515417287,-5.860422790260129,-5.713393376130089,0.14702941413004034
edge,compact,7,weighted,both,95.67065935703786,96.31331515417287,2.212166176010067,2.1158300495461484,-0.09633612646391843
gradient,compact,3,default,weighted,89.41857420176855,95.20182867559058,1.7323329981624114,1.7617398087768847,0.029406810614473367
gradient,compact,3,default,quantize,89.41857420176855,95.20182867559058,5.129063255440143,4.890229610214167,-0.23883364522597628
gradient,compact,3,default,smooth,89.41857420176855,95.20182867559058,1.3040881510826277,1.3169531152154434,0.012864964132815793
gradient,compact,3,default,both,89.41857420176855,95.20182867559058,4.8539237856750805,4.616115034477766,-0.23780875119731437
gradient,compact,3,weighted,default,89.41857420176855,95.20182867559058,-1.7028342387406987,-1.7312398668570483,-0.028405628116349613
gradient,compact,3,weighted,quantize,89.41857420176855,95.20182867559058,3.3388895714591413,3.074328138764243,-0.2645614326948982
gradient,compact,3,weighted,smooth,89.41857420176855,95.20182867559058,-0.4209525471980667,-0.4370863690000303,-0.0161338218019636
gradient,compact,3,weighted,both,89.41857420176855,95.20182867559058,3.0684352707895273,2.804959143843857,-0.26347612694567024
gradient,compact,4,default,weighted,88.5278596348364,94.77846429838004,1.8355970550112233,1.8094789163263891,-0.026118138684834147
