image,stratum,effort,reference,variant,bd_rate_percent,quality_low,quality_high
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,default,1.3537201806365988,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,quantize,1.1635852406558,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,smooth,0.16418228130337786,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,both,1.6023120174178753,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,weighted,-1.384346460350289,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,quantize,-0.1431339010788914,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,smooth,-1.2035001383728536,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,both,0.3678345403390645,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,default,1.403779634025033,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,quantize,1.2586364483934105,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,smooth,0.18338500581423817,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,both,1.7767777607282869,69.5249386422592,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,weighted,-1.4249270535371388,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,quantize,-0.7021463093937955,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,smooth,-1.2931005994054028,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,both,-0.1712972700163752,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,default,1.4455247264296027,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,quantize,0.7332287185178071,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,smooth,0.13373203812218562,72.44711818161935,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,both,1.271751312019442,72.44711818161935,90.25431578379141
kodak--01,kodak,3,default,weighted,0.43081079413957063,73.54324340836959,91.16213116242776
kodak--01,kodak,3,default,quantize,0.5097948842835986,73.54324340836959,91.16213116242776
kodak--01,kodak,3,default,smooth,0.43355752140766624,73.54324340836959,91.16213116242776
kodak--01,kodak,3,default,both,0.5570121740210507,73.54324340836959,91.16213116242776
kodak--01,kodak,3,weighted,default,-0.4289627761968738,73.54324340836959,91.16213116242776
kodak--01,kodak,3,weighted,quantize,0.07864527779819236,73.54324340836959,91.16213116242776
kodak--01,kodak,3,weighted,smooth,0.0027349448305517238,73.54324340836959,91.16213116242776
kodak--01,kodak,3,weighted,both,0.12566002293874168,73.54324340836959,91.16213116242776
kodak--01,kodak,4,default,weighted,0.44270018597006566,72.84868048854013,91.19440543867465
kodak--01,kodak,4,default,quantize,0.29803757526178676,72.84868048854013,91.19440543867465
kodak--01,kodak,4,default,smooth,0.3511901771475291,72.84868048854013,91.19440543867465
kodak--01,kodak,4,default,both,0.5635972170871759,72.84868048854013,91.19440543867465
kodak--01,kodak,4,weighted,default,-0.44074898937444384,72.84868048854013,91.19440543867465
kodak--01,kodak,4,weighted,quantize,-0.14402501171357956,72.84868048854013,91.19440543867465
kodak--01,kodak,4,weighted,smooth,-0.09110667938347479,72.84868048854013,91.19440543867465
kodak--01,kodak,4,weighted,both,0.12036417867427777,72.84868048854013,91.19440543867465
kodak--01,kodak,7,default,weighted,0.4435256455811042,73.02287788942016,91.15423231883017
kodak--01,kodak,7,default,quantize,0.36115264296348093,73.02287788942016,91.15423231883017
kodak--01,kodak,7,default,smooth,0.4677045007723094,73.02287788942016,91.15423231883017
kodak--01,kodak,7,default,both,0.448110357001244,73.02287788942016,91.15423231883017
kodak--01,kodak,7,weighted,default,-0.44156718188696575,73.02287788942016,91.15423231883017
