image,effort,mode,group,milliseconds
kodak/01,1,base,frontend.initial_quantization,0.521021
kodak/01,1,base,frontend.quant_adjustment,0.008333
kodak/01,1,base,aq.policy_bounds,0.014354
kodak/01,1,base,aq.final_frame,1.1360000000000001
kodak/01,1,cpu,frontend.initial_quantization,0.519583
kodak/01,1,cpu,frontend.quant_adjustment,0.008375
kodak/01,1,cpu,aq.policy_bounds,0.014333
kodak/01,1,cpu,aq.final_frame,1.1412915
kodak/01,1,release,frontend.initial_quantization,0.3054165
kodak/01,1,release,frontend.quant_adjustment,0.0054164999999999994
kodak/01,1,release,aq.policy_bounds,0.0091455
kodak/01,1,release,aq.final_frame,0.6726665000000001
kodak/01,1,joined1,frontend.initial_quantization,0.3485625
kodak/01,1,joined1,frontend.quant_adjustment,0.006
kodak/01,1,joined1,aq.policy_bounds,0.0104165
kodak/01,1,joined1,aq.final_frame,0.7661035
kodak/01,7,base,frontend.prepare_aq.reference,0.6898960000000001
kodak/01,7,base,frontend.initial_quantization,0.46845800000000004
kodak/01,7,base,frontend.ac_strategy,1.180771
kodak/01,7,base,frontend.ac_strategy.select,0.3601255
kodak/01,7,base,frontend.ac_strategy.metadata,0.2508125
kodak/01,7,base,aq.strategy_dispatch,0.0033955
kodak/01,7,base,frontend.quant_adjustment,0.0335
kodak/01,7,base,aq.policy_bounds,0.007209
kodak/01,7,base,aq.reconstruction,2.9058745000000004
kodak/01,7,base,aq.policy_initialize,0.0030415
kodak/01,7,base,aq.gaborish,0.073292
kodak/01,7,base,aq.epf.pass_1,0.141292
kodak/01,7,base,aq.epf_linear.pass_2,0.0742925
kodak/01,7,base,butteraugli.psycho.sub,0.360811
kodak/01,7,base,butteraugli.malta.sub,0.1687705
kodak/01,7,base,butteraugli.mask_final.sub,0.057332999999999995
kodak/01,7,base,butteraugli.psycho.main,0.84073
kodak/01,7,base,butteraugli.malta.main,0.5016255000000001
kodak/01,7,base,butteraugli.mask.main,0.0671245
kodak/01,7,base,butteraugli.resident_reduction,0.185687
kodak/01,7,base,aq.policy_update,0.010208499999999999
kodak/01,7,base,aq.final_frame,1.1529165000000001
kodak/01,7,cpu,frontend.prepare_aq.reference,0.6837500000000001
kodak/01,7,cpu,frontend.initial_quantization,0.468375
kodak/01,7,cpu,frontend.ac_strategy,1.1825204999999999
kodak/01,7,cpu,frontend.ac_strategy.select,0.360458
kodak/01,7,cpu,frontend.ac_strategy.metadata,0.252208
kodak/01,7,cpu,aq.strategy_dispatch,0.0035
kodak/01,7,cpu,frontend.quant_adjustment,0.033417
kodak/01,7,cpu,aq.policy_bounds,0.007291499999999999
kodak/01,7,cpu,aq.reconstruction,2.8918939999999997
kodak/01,7,cpu,aq.policy_initialize,0.003
kodak/01,7,cpu,aq.gaborish,0.0733335
kodak/01,7,cpu,aq.epf.pass_1,0.13995849999999999
kodak/01,7,cpu,aq.epf_linear.pass_2,0.0734375
kodak/01,7,cpu,butteraugli.psycho.sub,0.3589190000000001
kodak/01,7,cpu,butteraugli.malta.sub,0.170437
kodak/01,7,cpu,butteraugli.mask_final.sub,0.057896
kodak/01,7,cpu,butteraugli.psycho.main,0.8438125000000001
kodak/01,7,cpu,butteraugli.malta.main,0.5037085000000001
kodak/01,7,cpu,butteraugli.mask.main,0.06885350000000001
kodak/01,7,cpu,butteraugli.resident_reduction,0.1859795
kodak/01,7,cpu,aq.policy_update,0.010249999999999999
kodak/01,7,cpu,aq.final_frame,1.156293
kodak/01,7,release,frontend.prepare_aq.reference,0.6989175000000001
kodak/01,7,release,frontend.initial_quantization,0.46825
kodak/01,7,release,frontend.ac_strategy,1.1850005000000001
kodak/01,7,release,frontend.ac_strategy.select,0.360438
kodak/01,7,release,frontend.ac_strategy.metadata,0.250021
kodak/01,7,release,aq.strategy_dispatch,0.003375
kodak/01,7,release,frontend.quant_adjustment,0.033292
kodak/01,7,release,aq.policy_bounds,0.0073124999999999996
kodak/01,7,release,aq.reconstruction,2.9114390000000006
kodak/01,7,release,aq.policy_initialize,0.0030204999999999997
kodak/01,7,release,aq.gaborish,0.0734795
kodak/01,7,release,aq.epf.pass_1,0.1409165
kodak/01,7,release,aq.epf_linear.pass_2,0.0731465
kodak/01,7,release,butteraugli.psycho.sub,0.36385500000000004
kodak/01,7,release,butteraugli.malta.sub,0.1691255
kodak/01,7,release,butteraugli.mask_final.sub,0.055333499999999994
kodak/01,7,release,butteraugli.psycho.main,0.8424394999999999
kodak/01,7,release,butteraugli.malta.main,0.5064584999999999
kodak/01,7,release,butteraugli.mask.main,0.06847900000000001
kodak/01,7,release,butteraugli.resident_reduction,0.1883125
kodak/01,7,release,aq.policy_update,0.010208499999999999
kodak/01,7,release,aq.final_frame,1.161895
kodak/01,7,joined1,frontend.prepare_aq.reference,0.6928535
kodak/01,7,joined1,frontend.initial_quantization,0.46791649999999996
kodak/01,7,joined1,frontend.ac_strategy,1.185124
kodak/01,7,joined1,frontend.ac_strategy.select,0.360479
kodak/01,7,joined1,frontend.ac_strategy.metadata,0.253417
kodak/01,7,joined1,aq.strategy_dispatch,0.003291
kodak/01,7,joined1,frontend.quant_adjustment,0.0331255
kodak/01,7,joined1,aq.policy_bounds,0.007292
kodak/01,7,joined1,aq.reconstruction,2.8943754999999998
kodak/01,7,joined1,aq.policy_initialize,0.0029585
kodak/01,7,joined1,aq.gaborish,0.0736465
kodak/01,7,joined1,aq.epf.pass_1,0.1411455
kodak/01,7,joined1,aq.epf_linear.pass_2,0.0745
kodak/01,7,joined1,butteraugli.psycho.sub,0.36291749999999995
kodak/01,7,joined1,butteraugli.malta.sub,0.169125
kodak/01,7,joined1,butteraugli.mask_final.sub,0.055729
kodak/01,7,joined1,butteraugli.psycho.main,0.8466040000000001
kodak/01,7,joined1,butteraugli.malta.main,0.5059165
kodak/01,7,joined1,butteraugli.mask.main,0.067437
kodak/01,7,joined1,butteraugli.resident_reduction,0.186708
kodak/01,7,joined1,aq.policy_update,0.010332999999999998
kodak/01,7,joined1,aq.final_frame,1.161333
kodak/01,8,base,frontend.prepare_aq.reference,0.6840835000000001
kodak/01,8,base,frontend.initial_quantization,0.4685
kodak/01,8,base,frontend.ac_strategy,1.1824165
kodak/01,8,base,frontend.ac_strategy.select,0.36025
kodak/01,8,base,frontend.ac_strategy.metadata,0.2507505
kodak/01,8,base,aq.strategy_dispatch,0.003417
kodak/01,8,base,frontend.quant_adjustment,0.033333
kodak/01,8,base,aq.policy_bounds,0.0072705
kodak/01,8,base,aq.reconstruction,5.1957474999999995
kodak/01,8,base,aq.policy_initialize,0.0029585
kodak/01,8,base,aq.gaborish,0.1140005
kodak/01,8,base,aq.epf.pass_1,0.2105
kodak/01,8,base,aq.epf_linear.pass_2,0.1061255
kodak/01,8,base,butteraugli.psycho.sub,0.534397
kodak/01,8,base,butteraugli.malta.sub,0.2489575
kodak/01,8,base,butteraugli.mask_final.sub,0.08541699999999999
kodak/01,8,base,butteraugli.psycho.main,1.243062
kodak/01,8,base,butteraugli.malta.main,0.7562705000000001
kodak/01,8,base,butteraugli.mask.main,0.1001255
kodak/01,8,base,butteraugli.resident_reduction,0.27954199999999996
kodak/01,8,base,aq.policy_update,0.0153965
kodak/01,8,base,aq.final_frame,1.1492085
kodak/01,8,cpu,frontend.prepare_aq.reference,0.6917070000000001
kodak/01,8,cpu,frontend.initial_quantization,0.468646
kodak/01,8,cpu,frontend.ac_strategy,1.1823325
kodak/01,8,cpu,frontend.ac_strategy.select,0.360125
kodak/01,8,cpu,frontend.ac_strategy.metadata,0.2488335
kodak/01,8,cpu,aq.strategy_dispatch,0.0034375
kodak/01,8,cpu,frontend.quant_adjustment,0.033146
kodak/01,8,cpu,aq.policy_bounds,0.0072295
kodak/01,8,cpu,aq.reconstruction,5.212193
kodak/01,8,cpu,aq.policy_initialize,0.003
kodak/01,8,cpu,aq.gaborish,0.11408349999999999
kodak/01,8,cpu,aq.epf.pass_1,0.2107075
kodak/01,8,cpu,aq.epf_linear.pass_2,0.107042
kodak/01,8,cpu,butteraugli.psycho.sub,0.532521
kodak/01,8,cpu,butteraugli.malta.sub,0.251979
kodak/01,8,cpu,butteraugli.mask_final.sub,0.08164550000000001
kodak/01,8,cpu,butteraugli.psycho.main,1.2515625000000001
kodak/01,8,cpu,butteraugli.malta.main,0.7599175
kodak/01,8,cpu,butteraugli.mask.main,0.101813
kodak/01,8,cpu,butteraugli.resident_reduction,0.280583
kodak/01,8,cpu,aq.policy_update,0.015396
kodak/01,8,cpu,aq.final_frame,1.1552305
kodak/01,8,release,frontend.prepare_aq.reference,0.6952514999999999
kodak/01,8,release,frontend.initial_quantization,0.4670415
kodak/01,8,release,frontend.ac_strategy,1.1804385000000002
kodak/01,8,release,frontend.ac_strategy.select,0.360229
kodak/01,8,release,frontend.ac_strategy.metadata,0.2512915
kodak/01,8,release,aq.strategy_dispatch,0.0034790000000000003
kodak/01,8,release,frontend.quant_adjustment,0.032896
kodak/01,8,release,aq.policy_bounds,0.007312
kodak/01,8,release,aq.reconstruction,5.220477499999999
kodak/01,8,release,aq.policy_initialize,0.003042
kodak/01,8,release,aq.gaborish,0.114375
kodak/01,8,release,aq.epf.pass_1,0.21022849999999998
kodak/01,8,release,aq.epf_linear.pass_2,0.10537550000000001
kodak/01,8,release,butteraugli.psycho.sub,0.53548
kodak/01,8,release,butteraugli.malta.sub,0.256209
kodak/01,8,release,butteraugli.mask_final.sub,0.08247850000000001
kodak/01,8,release,butteraugli.psycho.main,1.2555825
kodak/01,8,release,butteraugli.malta.main,0.7573745000000001
kodak/01,8,release,butteraugli.mask.main,0.1015
kodak/01,8,release,butteraugli.resident_reduction,0.2813335
kodak/01,8,release,aq.policy_update,0.015355
kodak/01,8,release,aq.final_frame,1.1613755
kodak/01,8,joined1,frontend.prepare_aq.reference,0.68154
kodak/01,8,joined1,frontend.initial_quantization,0.46375
kodak/01,8,joined1,frontend.ac_strategy,1.176312
kodak/01,8,joined1,frontend.ac_strategy.select,0.36054149999999996
kodak/01,8,joined1,frontend.ac_strategy.metadata,0.2483125
kodak/01,8,joined1,aq.strategy_dispatch,0.0032085
kodak/01,8,joined1,frontend.quant_adjustment,0.0322915
kodak/01,8,joined1,aq.policy_bounds,0.007208
kodak/01,8,joined1,aq.reconstruction,5.167838
kodak/01,8,joined1,aq.policy_initialize,0.002833
kodak/01,8,joined1,aq.gaborish,0.11345800000000002
kodak/01,8,joined1,aq.epf.pass_1,0.2095635
kodak/01,8,joined1,aq.epf_linear.pass_2,0.1049795
kodak/01,8,joined1,butteraugli.psycho.sub,0.531002
kodak/01,8,joined1,butteraugli.malta.sub,0.24256300000000003
kodak/01,8,joined1,butteraugli.mask_final.sub,0.080313
kodak/01,8,joined1,butteraugli.psycho.main,1.241958
kodak/01,8,joined1,butteraugli.malta.main,0.746167
kodak/01,8,joined1,butteraugli.mask.main,0.097771
kodak/01,8,joined1,butteraugli.resident_reduction,0.27579299999999995
kodak/01,8,joined1,aq.policy_update,0.01548
kodak/01,8,joined1,aq.final_frame,1.1449600000000002
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,base,frontend.initial_quantization,0.5366664999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,base,frontend.quant_adjustment,0.0112915
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,base,aq.policy_bounds,0.012229
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,base,aq.final_frame,2.434896
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,cpu,frontend.initial_quantization,0.6213124999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,cpu,frontend.quant_adjustment,0.010333499999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,cpu,aq.policy_bounds,0.0102495
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,cpu,aq.final_frame,2.4484375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,release,frontend.initial_quantization,0.515375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,release,frontend.quant_adjustment,0.010229
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,release,aq.policy_bounds,0.009917
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,release,aq.final_frame,2.341916
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,joined1,frontend.initial_quantization,0.44977100000000003
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,joined1,frontend.quant_adjustment,0.0104995
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,joined1,aq.policy_bounds,0.010271
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,1,joined1,aq.final_frame,2.4466045000000003
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.prepare_aq.reference,4.504896499999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.initial_quantization,1.7980835
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.ac_strategy,9.1707085
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.ac_strategy.select,0.3212705
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.ac_strategy.metadata,0.294958
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.strategy_dispatch,0.0054375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,frontend.quant_adjustment,0.036375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.policy_bounds,0.008583
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.reconstruction,8.015727
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.policy_initialize,0.008521
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.gaborish,0.8131459999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.epf.pass_1,0.984979
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.epf_linear.pass_2,0.8026880000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.psycho.sub,2.0437924999999995
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.malta.sub,0.993792
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.mask_final.sub,0.343104
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.psycho.main,6.0758975
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.malta.main,3.7868329999999997
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.mask.main,0.3530835
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,butteraugli.resident_reduction,0.958395
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.policy_update,0.0159585
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,base,aq.final_frame,3.336792
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.prepare_aq.reference,4.504231000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.initial_quantization,1.793354
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.ac_strategy,9.168458
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.ac_strategy.select,0.321396
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.ac_strategy.metadata,0.294312
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.strategy_dispatch,0.0035835
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,frontend.quant_adjustment,0.0363335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.policy_bounds,0.008604500000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.reconstruction,8.021917
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.policy_initialize,0.0073545
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.gaborish,0.812479
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.epf.pass_1,0.9854575
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.epf_linear.pass_2,0.8024585
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.psycho.sub,2.0545625
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.malta.sub,0.9948330000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.mask_final.sub,0.3439175
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.psycho.main,6.074666499999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.malta.main,3.7744375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.mask.main,0.35414599999999996
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,butteraugli.resident_reduction,0.947854
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.policy_update,0.016
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,cpu,aq.final_frame,3.3324369999999996
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.prepare_aq.reference,4.5170829999999995
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.initial_quantization,1.7991869999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.ac_strategy,9.171249499999998
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.ac_strategy.select,0.32147950000000003
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.ac_strategy.metadata,0.295292
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.strategy_dispatch,0.0034165000000000003
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,frontend.quant_adjustment,0.036146
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.policy_bounds,0.008521
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.reconstruction,8.0080185
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.policy_initialize,0.0072495
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.gaborish,0.812083
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.epf.pass_1,0.9864165
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.epf_linear.pass_2,0.8050424999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.psycho.sub,2.0512505
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.malta.sub,0.9915415
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.mask_final.sub,0.3438335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.psycho.main,6.084521999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.malta.main,3.780812
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.mask.main,0.3546455
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,butteraugli.resident_reduction,0.9522505
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.policy_update,0.0159375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,release,aq.final_frame,3.33298
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.prepare_aq.reference,4.5152725
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.initial_quantization,1.7980835000000002
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.ac_strategy,9.174875499999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.ac_strategy.select,0.3217085
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.ac_strategy.metadata,0.2957915
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.strategy_dispatch,0.0035205
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,frontend.quant_adjustment,0.0363335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.policy_bounds,0.008604
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.reconstruction,8.023084999999998
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.policy_initialize,0.008375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.gaborish,0.8188955
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.epf.pass_1,0.985958
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.epf_linear.pass_2,0.804646
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.psycho.sub,2.046959
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.malta.sub,0.9923545
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.mask_final.sub,0.3439795
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.psycho.main,6.095666
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.malta.main,3.7842915
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.mask.main,0.3539795
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,butteraugli.resident_reduction,0.9585215
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.policy_update,0.016104
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,7,joined1,aq.final_frame,3.3380634999999996
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.prepare_aq.reference,4.5112499999999995
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.initial_quantization,1.7934795000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.ac_strategy,9.177020500000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.ac_strategy.select,0.32095850000000004
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.ac_strategy.metadata,0.289563
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.strategy_dispatch,0.0033545
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,frontend.quant_adjustment,0.036375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.policy_bounds,0.0085205
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.reconstruction,14.963683999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.policy_initialize,0.0073335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.gaborish,1.2228545
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.epf.pass_1,1.4779995000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.epf_linear.pass_2,1.2141875
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.psycho.sub,3.0647060000000006
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.malta.sub,1.4860829999999998
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.mask_final.sub,0.5137295
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.psycho.main,9.1162295
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.malta.main,5.6685625
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.mask.main,0.5296665
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,butteraugli.resident_reduction,1.4241255000000002
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.policy_update,0.024083
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,base,aq.final_frame,3.293187
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.prepare_aq.reference,4.51
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.initial_quantization,1.797771
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.ac_strategy,9.1757295
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.ac_strategy.select,0.32154150000000004
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.ac_strategy.metadata,0.2943335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.strategy_dispatch,0.0037085
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,frontend.quant_adjustment,0.036479
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.policy_bounds,0.0086455
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.reconstruction,14.945459000000003
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.policy_initialize,0.0105835
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.gaborish,1.2183745
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.epf.pass_1,1.480395
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.epf_linear.pass_2,1.212897
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.psycho.sub,3.0692900000000005
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.malta.sub,1.4922295
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.mask_final.sub,0.5165839999999999
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.psycho.main,9.1194375
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.malta.main,5.6743545
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.mask.main,0.531771
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,butteraugli.resident_reduction,1.434771
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.policy_update,0.024104
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,cpu,aq.final_frame,3.2888335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.prepare_aq.reference,4.5038765000000005
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.initial_quantization,1.7928755
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.ac_strategy,9.172834
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.ac_strategy.select,0.32125000000000004
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.ac_strategy.metadata,0.29487450000000004
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.strategy_dispatch,0.0045835
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,frontend.quant_adjustment,0.036125
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.policy_bounds,0.008771000000000001
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.reconstruction,14.948228999999998
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.policy_initialize,0.008729
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.gaborish,1.2153335
clic2024_test/097cb426910ba8ce2525dd8bb7fb1777,8,release,aq.epf.pass_1,1.4782285000000002
