resolution_class,effort,stage,mean_ms
48mp,6,frontend.prepare_aq.reference.sub.low_medium,5.538055833333334
48mp,6,frontend.prepare_aq.reference.sub.mask,2.105493
48mp,6,frontend.prepare_aq.reference.sub.medium_b,1.5526666666666669
48mp,6,frontend.prepare_aq.reference.sub.opsin,6.288326333333333
48mp,6,frontend.prepare_aq.reference.sub.suppress_x,0.654757
48mp,6,frontend.prepare_aq.reference.sub.ultra_x,1.7344375
48mp,6,frontend.prepare_aq.reference.sub.ultra_y,2.7437775
48mp,6,frontend.quant_adjustment,0.13913883333333332
48mp,7,aq.epf.pass_1,15.165736
48mp,7,aq.epf_linear.pass_2,14.331583499999999
48mp,7,aq.final_frame.dc_quantization,1.7656945000000002
48mp,7,aq.final_frame.dct16,0.4728751666666666
48mp,7,aq.final_frame.dct16x32,0.558396
48mp,7,aq.final_frame.dct16x8,0.2851805
48mp,7,aq.final_frame.dct32,8.144319666666666
48mp,7,aq.final_frame.dct32x16,0.4934236666666667
48mp,7,aq.final_frame.dct8,2.2877639999999997
48mp,7,aq.final_frame.dct8x16,0.32226416666666674
48mp,7,aq.final_frame.quantizer,1.5595486666666665
48mp,7,aq.gaborish,14.734736166666664
48mp,7,aq.policy_bounds,0.022916833333333334
48mp,7,aq.policy_initialize,0.07955566666666668
48mp,7,aq.policy_update,0.15910366666666667
48mp,7,aq.reconstruction.coefficients.dct16,0.7544233333333334
48mp,7,aq.reconstruction.coefficients.dct16x32,0.9044996666666667
48mp,7,aq.reconstruction.coefficients.dct16x8,0.43936783333333335
48mp,7,aq.reconstruction.coefficients.dct32,12.6384585
48mp,7,aq.reconstruction.coefficients.dct32x16,0.789965
48mp,7,aq.reconstruction.coefficients.dct8,3.6541246666666667
48mp,7,aq.reconstruction.coefficients.dct8x16,0.506743
48mp,7,aq.reconstruction.dc_llf,1.799152
48mp,7,aq.reconstruction.dc_quantization,3.559340166666667
48mp,7,aq.reconstruction.dc_smoothing,0.16995133333333334
48mp,7,aq.reconstruction.dct16,0.4623055
48mp,7,aq.reconstruction.dct16x32,0.41180583333333337
48mp,7,aq.reconstruction.dct16x8,0.3948403333333334
48mp,7,aq.reconstruction.dct32,7.8315003333333335
48mp,7,aq.reconstruction.dct32x16,0.31499299999999997
48mp,7,aq.reconstruction.dct8,2.567243
48mp,7,aq.reconstruction.dct8x16,0.31844483333333334
48mp,7,aq.reconstruction.final_cfl,5.916138833333334
48mp,7,aq.reconstruction.forward.dct16,0.1946805
48mp,7,aq.reconstruction.forward.dct16x32,0.191729
48mp,7,aq.reconstruction.forward.dct16x8,0.1472915
48mp,7,aq.reconstruction.forward.dct32,3.955076333333334
48mp,7,aq.reconstruction.forward.dct32x16,0.1669306666666667
48mp,7,aq.reconstruction.forward.dct8,1.2946873333333333
48mp,7,aq.reconstruction.forward.dct8x16,0.14159033333333335
48mp,7,aq.reconstruction.quantizer,3.2729166666666667
48mp,7,aq.reconstruction.reset,0.005298833333333333
48mp,7,aq.strategy_dispatch,0.003305666666666667
48mp,7,butteraugli.malta.main,55.6200135
48mp,7,butteraugli.malta.sub,13.659603833333334
48mp,7,butteraugli.mask.main,11.247652833333333
48mp,7,butteraugli.mask_final.sub,13.894305666666668
48mp,7,butteraugli.psycho.main.high_x,14.9294585
48mp,7,butteraugli.psycho.main.high_y,14.538000166666668
48mp,7,butteraugli.psycho.main.low_medium,43.14852066666666
48mp,7,butteraugli.psycho.main.medium_b,12.054319833333333
48mp,7,butteraugli.psycho.main.opsin,15.986138666666667
48mp,7,butteraugli.psycho.main.suppress_x,5.312264166666666
48mp,7,butteraugli.psycho.main.ultra_x,14.267506833333334
48mp,7,butteraugli.psycho.main.ultra_y,23.106854166666665
48mp,7,butteraugli.psycho.sub.high_x,3.5462433333333334
48mp,7,butteraugli.psycho.sub.high_y,3.552375
48mp,7,butteraugli.psycho.sub.low_medium,10.937235999999999
48mp,7,butteraugli.psycho.sub.medium_b,2.9245416666666664
48mp,7,butteraugli.psycho.sub.opsin,12.851215666666667
48mp,7,butteraugli.psycho.sub.suppress_x,1.4539586666666666
48mp,7,butteraugli.psycho.sub.ultra_x,3.6424306666666664
48mp,7,butteraugli.psycho.sub.ultra_y,5.628527999999999
48mp,7,butteraugli.resident_reduction,46.19485433333333
48mp,7,frontend.ac_strategy.dct16,30.09539583333333
48mp,7,frontend.ac_strategy.dct16x32,19.771729333333337
48mp,7,frontend.ac_strategy.dct16x8,17.429013666666666
48mp,7,frontend.ac_strategy.dct32,33.44716
48mp,7,frontend.ac_strategy.dct32x16,16.914673333333337
48mp,7,frontend.ac_strategy.dct8,10.089090166666667
48mp,7,frontend.ac_strategy.dct8x16,17.2384655
48mp,7,frontend.ac_strategy.metadata,1.8607918333333335
48mp,7,frontend.ac_strategy.select,0.6172848333333333
48mp,7,frontend.initial_quantization,25.503785000000004
48mp,7,frontend.prepare_aq.reference.main.high_x,7.120465333333333
48mp,7,frontend.prepare_aq.reference.main.high_y,7.175430666666666
48mp,7,frontend.prepare_aq.reference.main.low_medium,21.849388833333336
48mp,7,frontend.prepare_aq.reference.main.mask,8.5866805
48mp,7,frontend.prepare_aq.reference.main.medium_b,5.854271
48mp,7,frontend.prepare_aq.reference.main.opsin,7.952978833333333
48mp,7,frontend.prepare_aq.reference.main.suppress_x,2.6715138333333335
48mp,7,frontend.prepare_aq.reference.main.ultra_x,7.216264166666666
48mp,7,frontend.prepare_aq.reference.main.ultra_y,11.153437666666667
48mp,7,frontend.prepare_aq.reference.sub.high_x,1.7557916666666664
48mp,7,frontend.prepare_aq.reference.sub.high_y,1.7562569999999997
48mp,7,frontend.prepare_aq.reference.sub.low_medium,5.457159666666667
48mp,7,frontend.prepare_aq.reference.sub.mask,2.0978958333333333
48mp,7,frontend.prepare_aq.reference.sub.medium_b,1.4676318333333331
48mp,7,frontend.prepare_aq.reference.sub.opsin,6.407764
48mp,7,frontend.prepare_aq.reference.sub.suppress_x,0.6365208333333333
48mp,7,frontend.prepare_aq.reference.sub.ultra_x,1.8852846666666665
48mp,7,frontend.prepare_aq.reference.sub.ultra_y,2.7612291666666664
48mp,7,frontend.quant_adjustment,0.06472900000000001
48mp,8,aq.epf.pass_1,23.560687666666666
48mp,8,aq.epf_linear.pass_2,21.063903166666666
48mp,8,aq.final_frame.dc_quantization,1.7776666666666665
48mp,8,aq.final_frame.dct16,0.4759165
48mp,8,aq.final_frame.dct16x32,0.567535
48mp,8,aq.final_frame.dct16x8,0.2742155
48mp,8,aq.final_frame.dct32,8.118319166666668
48mp,8,aq.final_frame.dct32x16,0.48547250000000003
48mp,8,aq.final_frame.dct8,2.2999445
48mp,8,aq.final_frame.dct8x16,0.32502083333333337
48mp,8,aq.final_frame.quantizer,1.6460418333333333
48mp,8,aq.gaborish,22.475945
48mp,8,aq.policy_bounds,0.02275666666666667
48mp,8,aq.policy_initialize,0.07968066666666666
48mp,8,aq.policy_update,0.5085556666666666
48mp,8,aq.reconstruction.coefficients.dct16,1.1326593333333335
48mp,8,aq.reconstruction.coefficients.dct16x32,1.3724443333333334
48mp,8,aq.reconstruction.coefficients.dct16x8,0.6678609999999999
48mp,8,aq.reconstruction.coefficients.dct32,19.062333166666665
48mp,8,aq.reconstruction.coefficients.dct32x16,1.2698471666666666
48mp,8,aq.reconstruction.coefficients.dct8,5.6679725
48mp,8,aq.reconstruction.coefficients.dct8x16,0.7652150000000001
48mp,8,aq.reconstruction.dc_llf,2.7827976666666667
48mp,8,aq.reconstruction.dc_quantization,5.309645833333334
48mp,8,aq.reconstruction.dc_smoothing,0.29791033333333333
48mp,8,aq.reconstruction.dct16,0.6318754999999999
48mp,8,aq.reconstruction.dct16x32,0.6275141666666667
48mp,8,aq.reconstruction.dct16x8,0.5340280000000001
48mp,8,aq.reconstruction.dct32,11.717881666666665
48mp,8,aq.reconstruction.dct32x16,0.5510691666666667
48mp,8,aq.reconstruction.dct8,3.908416833333334
48mp,8,aq.reconstruction.dct8x16,0.4840768333333334
48mp,8,aq.reconstruction.final_cfl,45.70302083333333
48mp,8,aq.reconstruction.forward.dct16,0.19570833333333335
48mp,8,aq.reconstruction.forward.dct16x32,0.1983195
48mp,8,aq.reconstruction.forward.dct16x8,0.17906266666666668
48mp,8,aq.reconstruction.forward.dct32,3.8637986666666664
48mp,8,aq.reconstruction.forward.dct32x16,0.16951416666666666
48mp,8,aq.reconstruction.forward.dct8,1.281486166666667
48mp,8,aq.reconstruction.forward.dct8x16,0.145007
48mp,8,aq.reconstruction.quantizer,4.831527666666666
48mp,8,aq.reconstruction.reset,0.007645666666666666
48mp,8,aq.strategy_dispatch,0.0031873333333333333
48mp,8,butteraugli.malta.main,83.25040949999999
48mp,8,butteraugli.malta.sub,21.053610833333334
48mp,8,butteraugli.mask.main,17.209860833333334
48mp,8,butteraugli.mask_final.sub,20.750222499999996
48mp,8,butteraugli.psycho.main.high_x,22.640104000000004
48mp,8,butteraugli.psycho.main.high_y,22.10947916666667
48mp,8,butteraugli.psycho.main.low_medium,64.584264
48mp,8,butteraugli.psycho.main.medium_b,17.940181166666665
48mp,8,butteraugli.psycho.main.opsin,23.663875333333333
48mp,8,butteraugli.psycho.main.suppress_x,8.230284833333334
48mp,8,butteraugli.psycho.main.ultra_x,21.632680166666663
48mp,8,butteraugli.psycho.main.ultra_y,34.501256999999995
48mp,8,butteraugli.psycho.sub.high_x,5.357770666666667
48mp,8,butteraugli.psycho.sub.high_y,5.400173166666668
48mp,8,butteraugli.psycho.sub.low_medium,16.2904585
48mp,8,butteraugli.psycho.sub.medium_b,4.493632000000001
48mp,8,butteraugli.psycho.sub.opsin,19.254861166666668
48mp,8,butteraugli.psycho.sub.suppress_x,1.9596250000000002
48mp,8,butteraugli.psycho.sub.ultra_x,5.466562499999999
48mp,8,butteraugli.psycho.sub.ultra_y,8.562076166666667
48mp,8,butteraugli.resident_reduction,70.12194433333333
48mp,8,frontend.ac_strategy.dct16,30.350812166666667
48mp,8,frontend.ac_strategy.dct16x32,19.85203483333333
48mp,8,frontend.ac_strategy.dct16x8,17.507361
48mp,8,frontend.ac_strategy.dct32,33.34579133333333
48mp,8,frontend.ac_strategy.dct32x16,16.757291499999997
48mp,8,frontend.ac_strategy.dct8,10.055673333333331
48mp,8,frontend.ac_strategy.dct8x16,17.163187833333335
48mp,8,frontend.ac_strategy.metadata,1.770361
48mp,8,frontend.ac_strategy.select,0.7318956666666665
48mp,8,frontend.initial_quantization,25.553437666666667
48mp,8,frontend.prepare_aq.reference.main.high_x,7.111083333333334
48mp,8,frontend.prepare_aq.reference.main.high_y,7.196979333333334
48mp,8,frontend.prepare_aq.reference.main.low_medium,21.920507
48mp,8,frontend.prepare_aq.reference.main.mask,8.649750333333333
48mp,8,frontend.prepare_aq.reference.main.medium_b,6.009479166666666
48mp,8,frontend.prepare_aq.reference.main.opsin,8.031354166666667
48mp,8,frontend.prepare_aq.reference.main.suppress_x,2.607382
48mp,8,frontend.prepare_aq.reference.main.ultra_x,7.221937499999999
48mp,8,frontend.prepare_aq.reference.main.ultra_y,11.446735833333333
48mp,8,frontend.prepare_aq.reference.sub.high_x,1.8316804999999998
48mp,8,frontend.prepare_aq.reference.sub.high_y,1.7652985
48mp,8,frontend.prepare_aq.reference.sub.low_medium,5.523882166666667
48mp,8,frontend.prepare_aq.reference.sub.mask,2.0980066666666666
48mp,8,frontend.prepare_aq.reference.sub.medium_b,1.4529513333333337
48mp,8,frontend.prepare_aq.reference.sub.opsin,6.411520833333333
48mp,8,frontend.prepare_aq.reference.sub.suppress_x,0.7175485
48mp,8,frontend.prepare_aq.reference.sub.ultra_x,1.7781735
48mp,8,frontend.prepare_aq.reference.sub.ultra_y,2.8037848333333333
48mp,8,frontend.quant_adjustment,0.06257633333333333
48mp,9,aq.epf.pass_1,31.200208166666666
48mp,9,aq.epf_linear.pass_2,29.390291333333334
48mp,9,aq.final_frame.dc_quantization,1.7901873333333331
48mp,9,aq.final_frame.dct16,0.47520150000000005
48mp,9,aq.final_frame.dct16x32,0.5625693333333334
48mp,9,aq.final_frame.dct16x8,0.2735555
48mp,9,aq.final_frame.dct32,8.020826166666666
48mp,9,aq.final_frame.dct32x16,0.4795761666666667
48mp,9,aq.final_frame.dct8,2.4312363333333336
48mp,9,aq.final_frame.dct8x16,0.32270150000000003
48mp,9,aq.final_frame.quantizer,1.5604653333333334
48mp,9,aq.gaborish,29.946819666666666
48mp,9,aq.policy_bounds,0.022923500000000003
48mp,9,aq.policy_initialize,0.07952066666666667
48mp,9,aq.policy_update,0.7827916666666667
48mp,9,aq.reconstruction.coefficients.dct16,1.5031809999999999
48mp,9,aq.reconstruction.coefficients.dct16x32,1.8222289999999999
48mp,9,aq.reconstruction.coefficients.dct16x8,0.8990903333333335
48mp,9,aq.reconstruction.coefficients.dct32,25.55709033333333
48mp,9,aq.reconstruction.coefficients.dct32x16,1.5890276666666667
48mp,9,aq.reconstruction.coefficients.dct8,7.356298833333333
48mp,9,aq.reconstruction.coefficients.dct8x16,1.0313401666666666
48mp,9,aq.reconstruction.dc_llf,3.7425619999999995
48mp,9,aq.reconstruction.dc_quantization,7.084986166666667
48mp,9,aq.reconstruction.dc_smoothing,0.37274333333333337
48mp,9,aq.reconstruction.dct16,0.8385558333333334
48mp,9,aq.reconstruction.dct16x32,0.8331041666666666
48mp,9,aq.reconstruction.dct16x8,0.6967918333333333
48mp,9,aq.reconstruction.dct32,15.691763833333335
48mp,9,aq.reconstruction.dct32x16,0.6653335
48mp,9,aq.reconstruction.dct8,5.348104333333333
48mp,9,aq.reconstruction.dct8x16,0.6555626666666667
48mp,9,aq.reconstruction.final_cfl,45.13440966666666
48mp,9,aq.reconstruction.forward.dct16,0.19849983333333335
48mp,9,aq.reconstruction.forward.dct16x32,0.19887483333333333
48mp,9,aq.reconstruction.forward.dct16x8,0.14974333333333334
48mp,9,aq.reconstruction.forward.dct32,3.882146
48mp,9,aq.reconstruction.forward.dct32x16,0.1702155
48mp,9,aq.reconstruction.forward.dct8,1.2916740000000002
48mp,9,aq.reconstruction.forward.dct8x16,0.14637516666666667
48mp,9,aq.reconstruction.quantizer,6.395104166666667
48mp,9,aq.reconstruction.reset,0.10255500000000001
48mp,9,aq.strategy_dispatch,0.003409833333333333
48mp,9,butteraugli.malta.main,111.00318066666667
48mp,9,butteraugli.malta.sub,28.082416666666663
48mp,9,butteraugli.mask.main,23.53432666666667
48mp,9,butteraugli.mask_final.sub,27.501805666666666
48mp,9,butteraugli.psycho.main.high_x,30.23608383333333
48mp,9,butteraugli.psycho.main.high_y,29.229611000000002
48mp,9,butteraugli.psycho.main.low_medium,86.49139566666666
48mp,9,butteraugli.psycho.main.medium_b,24.22084033333333
48mp,9,butteraugli.psycho.main.opsin,31.577798333333334
48mp,9,butteraugli.psycho.main.suppress_x,11.077562666666667
48mp,9,butteraugli.psycho.main.ultra_x,29.262284000000005
48mp,9,butteraugli.psycho.main.ultra_y,46.16908333333333
48mp,9,butteraugli.psycho.sub.high_x,7.282180333333333
48mp,9,butteraugli.psycho.sub.high_y,7.204853833333334
48mp,9,butteraugli.psycho.sub.low_medium,21.754097333333334
48mp,9,butteraugli.psycho.sub.medium_b,6.084743333333333
48mp,9,butteraugli.psycho.sub.opsin,25.602458499999997
48mp,9,butteraugli.psycho.sub.suppress_x,2.6345206666666665
48mp,9,butteraugli.psycho.sub.ultra_x,7.2179996666666675
48mp,9,butteraugli.psycho.sub.ultra_y,11.703673666666667
48mp,9,butteraugli.resident_reduction,93.05404866666667
48mp,9,frontend.ac_strategy.dct16,30.243625166666664
48mp,9,frontend.ac_strategy.dct16x32,19.480215333333334
48mp,9,frontend.ac_strategy.dct16x8,17.582395666666667
48mp,9,frontend.ac_strategy.dct32,33.337111166666666
48mp,9,frontend.ac_strategy.dct32x16,17.127882166666666
48mp,9,frontend.ac_strategy.dct8,9.952909499999999
48mp,9,frontend.ac_strategy.dct8x16,16.9927225
48mp,9,frontend.ac_strategy.metadata,1.7009583333333333
48mp,9,frontend.ac_strategy.select,0.8100898333333334
48mp,9,frontend.initial_quantization,25.5923335
48mp,9,frontend.prepare_aq.reference.main.high_x,7.218340166666667
48mp,9,frontend.prepare_aq.reference.main.high_y,7.334937166666667
48mp,9,frontend.prepare_aq.reference.main.low_medium,21.832569333333335
48mp,9,frontend.prepare_aq.reference.main.mask,8.719416833333332
48mp,9,frontend.prepare_aq.reference.main.medium_b,5.886916833333333
48mp,9,frontend.prepare_aq.reference.main.opsin,8.048451666666667
48mp,9,frontend.prepare_aq.reference.main.suppress_x,2.691979166666666
48mp,9,frontend.prepare_aq.reference.main.ultra_x,7.2412358333333335
48mp,9,frontend.prepare_aq.reference.main.ultra_y,11.4768125
48mp,9,frontend.prepare_aq.reference.sub.high_x,1.7702221666666667
48mp,9,frontend.prepare_aq.reference.sub.high_y,1.7693265
48mp,9,frontend.prepare_aq.reference.sub.low_medium,5.554889
48mp,9,frontend.prepare_aq.reference.sub.mask,2.206958333333333
48mp,9,frontend.prepare_aq.reference.sub.medium_b,1.4719443333333333
48mp,9,frontend.prepare_aq.reference.sub.opsin,6.3648335000000005
48mp,9,frontend.prepare_aq.reference.sub.suppress_x,0.6679858333333334
48mp,9,frontend.prepare_aq.reference.sub.ultra_x,1.7657916666666669
48mp,9,frontend.prepare_aq.reference.sub.ultra_y,2.818034833333334
48mp,9,frontend.quant_adjustment,0.0643265
48mp,10,aq.epf.pass_1,31.16582633333333
48mp,10,aq.epf_linear.pass_2,28.390792000000005
48mp,10,aq.final_frame.dc_quantization,1.7702221666666667
48mp,10,aq.final_frame.dct16,0.455062
48mp,10,aq.final_frame.dct16x32,0.557708
48mp,10,aq.final_frame.dct16x8,0.25977066666666665
48mp,10,aq.final_frame.dct32,8.223076166666667
48mp,10,aq.final_frame.dct32x16,0.4789026666666667
48mp,10,aq.final_frame.dct8,2.2203055
48mp,10,aq.final_frame.dct8x16,0.3064651666666667
48mp,10,aq.final_frame.quantizer,1.5621805000000002
48mp,10,aq.gaborish,29.838583500000002
48mp,10,aq.policy_bounds,0.023159666666666665
48mp,10,aq.policy_initialize,0.0795
48mp,10,aq.policy_update,0.6131805
48mp,10,aq.reconstruction.coefficients.dct16,1.4857223333333334
48mp,10,aq.reconstruction.coefficients.dct16x32,1.8322636666666667
48mp,10,aq.reconstruction.coefficients.dct16x8,1.050333
48mp,10,aq.reconstruction.coefficients.dct32,26.509507
48mp,10,aq.reconstruction.coefficients.dct32x16,1.681187666666667
48mp,10,aq.reconstruction.coefficients.dct8,7.271034833333334
48mp,10,aq.reconstruction.coefficients.dct8x16,1.0054236666666667
48mp,10,aq.reconstruction.dc_llf,3.6286039999999997
48mp,10,aq.reconstruction.dc_quantization,7.112979
48mp,10,aq.reconstruction.dc_smoothing,0.35349933333333333
48mp,10,aq.reconstruction.dct16,0.8522916666666666
48mp,10,aq.reconstruction.dct16x32,0.8475626666666667
48mp,10,aq.reconstruction.dct16x8,0.6370073333333334
48mp,10,aq.reconstruction.dct32,15.78987483333333
48mp,10,aq.reconstruction.dct32x16,0.6687151666666667
48mp,10,aq.reconstruction.dct8,5.095409666666667
48mp,10,aq.reconstruction.dct8x16,0.6107356666666667
48mp,10,aq.reconstruction.final_cfl,45.1267775
48mp,10,aq.reconstruction.forward.dct16,0.1869165
48mp,10,aq.reconstruction.forward.dct16x32,0.19785399999999997
48mp,10,aq.reconstruction.forward.dct16x8,0.16600716666666668
48mp,10,aq.reconstruction.forward.dct32,3.8933958333333334
48mp,10,aq.reconstruction.forward.dct32x16,0.17186083333333335
48mp,10,aq.reconstruction.forward.dct8,1.2296181666666666
48mp,10,aq.reconstruction.forward.dct8x16,0.13755566666666666
48mp,10,aq.reconstruction.quantizer,6.508652666666666
48mp,10,aq.reconstruction.reset,0.008735833333333333
48mp,10,butteraugli.malta.main,110.94653516666666
48mp,10,butteraugli.malta.sub,27.583882
48mp,10,butteraugli.mask.main,22.950986166666667
48mp,10,butteraugli.mask_final.sub,27.5670415
48mp,10,butteraugli.psycho.main.high_x,29.786895333333334
48mp,10,butteraugli.psycho.main.high_y,28.865367833333337
48mp,10,butteraugli.psycho.main.low_medium,86.84201433333334
48mp,10,butteraugli.psycho.main.medium_b,24.42438866666667
48mp,10,butteraugli.psycho.main.opsin,31.484187666666667
48mp,10,butteraugli.psycho.main.suppress_x,10.57979216666667
48mp,10,butteraugli.psycho.main.ultra_x,28.875631499999997
48mp,10,butteraugli.psycho.main.ultra_y,45.628041833333334
48mp,10,butteraugli.psycho.sub.high_x,7.214791833333334
48mp,10,butteraugli.psycho.sub.high_y,7.247118499999999
48mp,10,butteraugli.psycho.sub.low_medium,22.089215333333332
48mp,10,butteraugli.psycho.sub.medium_b,6.047756833333334
48mp,10,butteraugli.psycho.sub.opsin,25.491625333333335
48mp,10,butteraugli.psycho.sub.suppress_x,2.7844166666666665
48mp,10,butteraugli.psycho.sub.ultra_x,7.184548666666668
48mp,10,butteraugli.psycho.sub.ultra_y,11.438340333333334
48mp,10,butteraugli.resident_reduction,91.95117366666666
48mp,10,frontend.ac_strategy.dct16,30.5186805
48mp,10,frontend.ac_strategy.dct16x32,51.32234033333333
48mp,10,frontend.ac_strategy.dct16x8,17.643263666666666
48mp,10,frontend.ac_strategy.dct32,86.82111783333333
48mp,10,frontend.ac_strategy.dct32x16,46.575000166666676
48mp,10,frontend.ac_strategy.dct8,10.132423666666668
48mp,10,frontend.ac_strategy.dct8x16,17.0099585
48mp,10,frontend.initial_quantization,25.594381833333333
48mp,10,frontend.prepare_aq.reference.main.high_x,7.3436666666666675
48mp,10,frontend.prepare_aq.reference.main.high_y,7.220173666666667
48mp,10,frontend.prepare_aq.reference.main.low_medium,21.842284833333334
48mp,10,frontend.prepare_aq.reference.main.mask,8.544173500000001
48mp,10,frontend.prepare_aq.reference.main.medium_b,5.890861166666667
48mp,10,frontend.prepare_aq.reference.main.opsin,8.277083333333334
48mp,10,frontend.prepare_aq.reference.main.suppress_x,2.627895833333333
48mp,10,frontend.prepare_aq.reference.main.ultra_x,7.079999833333335
48mp,10,frontend.prepare_aq.reference.main.ultra_y,11.463333166666665
48mp,10,frontend.prepare_aq.reference.sub.high_x,1.7551595000000002
48mp,10,frontend.prepare_aq.reference.sub.high_y,1.7912223333333335
48mp,10,frontend.prepare_aq.reference.sub.low_medium,5.533590333333334
48mp,10,frontend.prepare_aq.reference.sub.mask,2.1263401666666666
48mp,10,frontend.prepare_aq.reference.sub.medium_b,1.4831181666666666
48mp,10,frontend.prepare_aq.reference.sub.opsin,6.372895666666667
48mp,10,frontend.prepare_aq.reference.sub.suppress_x,0.6645070000000001
48mp,10,frontend.prepare_aq.reference.sub.ultra_x,1.8259514999999997
48mp,10,frontend.prepare_aq.reference.sub.ultra_y,2.7636803333333333
48mp,10,frontend.quant_adjustment,0.056742666666666663
clic_1_8_to_3_4mp,1,aq.final_frame.dct8,1.5309097500000002
clic_1_8_to_3_4mp,1,aq.final_frame.final_cfl,1.0974792500000001
clic_1_8_to_3_4mp,1,aq.final_frame.quantizer,0.7026804166666666
clic_1_8_to_3_4mp,1,aq.final_frame.reset,0.0033993333333333336
clic_1_8_to_3_4mp,1,aq.policy_bounds,0.01405225
clic_1_8_to_3_4mp,1,aq.reconstruction.forward.dct8,0.7383054166666668
clic_1_8_to_3_4mp,1,frontend.initial_quantization,0.6274479166666667
clic_1_8_to_3_4mp,1,frontend.quant_adjustment,0.014944500000000001
clic_1_8_to_3_4mp,2,aq.final_frame.dct8,1.6290244999999999
clic_1_8_to_3_4mp,2,aq.final_frame.final_cfl,1.4414966666666666
clic_1_8_to_3_4mp,2,aq.final_frame.quantizer,0.7231665833333335
clic_1_8_to_3_4mp,2,aq.final_frame.reset,0.003642333333333333
clic_1_8_to_3_4mp,2,aq.policy_bounds,0.015819583333333335
clic_1_8_to_3_4mp,2,aq.reconstruction.forward.dct8,0.8991110833333332
clic_1_8_to_3_4mp,2,frontend.initial_quantization,0.6262707500000001
clic_1_8_to_3_4mp,2,frontend.quant_adjustment,0.027496666666666666
clic_1_8_to_3_4mp,3,aq.final_frame.dct8,1.755034666666667
clic_1_8_to_3_4mp,3,aq.final_frame.final_cfl,1.126229
clic_1_8_to_3_4mp,3,aq.final_frame.quantizer,0.8261875
clic_1_8_to_3_4mp,3,aq.final_frame.reset,0.0034339999999999996
clic_1_8_to_3_4mp,3,aq.policy_bounds,0.014319499999999999
clic_1_8_to_3_4mp,3,aq.reconstruction.forward.dct8,0.7512639166666667
clic_1_8_to_3_4mp,3,frontend.initial_quantization,0.6564375833333335
clic_1_8_to_3_4mp,3,frontend.quant_adjustment,0.041951499999999996
clic_1_8_to_3_4mp,4,aq.final_frame.dc_quantization,2.123850583333333
clic_1_8_to_3_4mp,4,aq.final_frame.dct8,1.0349061666666668
clic_1_8_to_3_4mp,4,aq.final_frame.final_cfl,0.7943505000000001
clic_1_8_to_3_4mp,4,aq.final_frame.quantizer,0.5435069166666666
clic_1_8_to_3_4mp,4,aq.final_frame.reset,0.003537916666666667
clic_1_8_to_3_4mp,4,aq.policy_bounds,0.07220141666666667
clic_1_8_to_3_4mp,4,aq.reconstruction.forward.dct8,0.6115105833333333
clic_1_8_to_3_4mp,4,frontend.initial_quantization,0.5039827499999999
clic_1_8_to_3_4mp,4,frontend.quant_adjustment,0.012503416666666664
clic_1_8_to_3_4mp,5,aq.epf.pass_1,0.5126769999999999
clic_1_8_to_3_4mp,5,aq.epf_linear.pass_2,0.397882
clic_1_8_to_3_4mp,5,aq.final_frame.dc_quantization,1.52726025
clic_1_8_to_3_4mp,5,aq.final_frame.dct16,0.06866308333333333
clic_1_8_to_3_4mp,5,aq.final_frame.dct16x32,0.20343066666666665
clic_1_8_to_3_4mp,5,aq.final_frame.dct16x8,0.09205225
clic_1_8_to_3_4mp,5,aq.final_frame.dct32,0.9319828333333332
clic_1_8_to_3_4mp,5,aq.final_frame.dct32x16,0.20495841666666667
clic_1_8_to_3_4mp,5,aq.final_frame.dct8,0.11945499999999998
clic_1_8_to_3_4mp,5,aq.final_frame.dct8x16,0.06767033333333333
clic_1_8_to_3_4mp,5,aq.final_frame.quantizer,0.22132975000000002
clic_1_8_to_3_4mp,5,aq.gaborish,0.4416354166666667
clic_1_8_to_3_4mp,5,aq.policy_bounds,0.008611
clic_1_8_to_3_4mp,5,aq.policy_initialize,0.008350749999999999
clic_1_8_to_3_4mp,5,aq.policy_update,0.008472249999999999
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct16,0.06322216666666666
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct16x32,0.19669441666666673
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct16x8,0.08689583333333334
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct32,0.7788160833333334
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct32x16,0.22610074999999996
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct8,0.09613525
clic_1_8_to_3_4mp,5,aq.reconstruction.coefficients.dct8x16,0.06620158333333333
clic_1_8_to_3_4mp,5,aq.reconstruction.dc_llf,0.1023575
clic_1_8_to_3_4mp,5,aq.reconstruction.dc_quantization,1.5473264999999998
clic_1_8_to_3_4mp,5,aq.reconstruction.dc_smoothing,0.009732666666666666
clic_1_8_to_3_4mp,5,aq.reconstruction.dct16,0.0074895000000000005
clic_1_8_to_3_4mp,5,aq.reconstruction.dct16x32,0.029777749999999995
clic_1_8_to_3_4mp,5,aq.reconstruction.dct16x8,0.012326416666666668
clic_1_8_to_3_4mp,5,aq.reconstruction.dct32,0.29735408333333335
clic_1_8_to_3_4mp,5,aq.reconstruction.dct32x16,0.028906166666666667
clic_1_8_to_3_4mp,5,aq.reconstruction.dct8,0.047017416666666666
